series_key,model_name,horizon,metric_name,legacy_value,new_value,abs_difference,within_tolerance
APC-Multitenant,XGBoost,30,sMAPE,7.93062069619234,7.93062069619234,0.0,True
ARE-Go Local,ARIMA_Fixed,30,sMAPE,17.3896939968427,17.389693996842674,2.4868995751603507e-14,True
ARE-Go Local,AutoARIMA,30,sMAPE,4.11908200056711,4.11908200056711,0.0,True
ARE-Go Local,ETS Explicit,30,sMAPE,5.05699211559527,5.056992115595269,1.7763568394002505e-15,True
ARE-Go Local,ETS_Current,30,sMAPE,8.16328405372553,8.163284053725526,3.552713678800501e-15,True
ARE-Go Local,FixedGrowth_1_5,30,sMAPE,4.43932398896019,4.43932398896019,0.0,True
ARE-Go Local,FixedGrowth_3,30,sMAPE,4.90022045414351,4.900220454143512,1.7763568394002505e-15,True
ARE-Go Local,FixedGrowth_4,30,sMAPE,5.64881611829244,5.648816118292436,3.552713678800501e-15,True
ARE-Go Local,FixedGrowth_6,30,sMAPE,7.23162941284076,7.231629412840763,3.552713678800501e-15,True
ARE-Go Local,FNAR-V2,30,sMAPE,20.9122180301323,20.912218030132323,2.1316282072803006e-14,True
ARE-Go Local,LightGBM,30,sMAPE,4.96829212259043,4.968292122590427,3.552713678800501e-15,True
ARE-Go Local,LinearRegression,30,sMAPE,4.5524430418766,4.552443041876597,3.552713678800501e-15,True
ARE-Go Local,NLIN-DLIN_FIXED,30,sMAPE,8.1427365911714,8.142736591171403,3.552713678800501e-15,True
ARE-Go Local,SMLP-TCN,30,sMAPE,5.28739971559546,5.287399715595459,8.881784197001252e-16,True
ARE-Go Local,Theta,30,sMAPE,4.49263014730116,4.492630147301157,2.6645352591003757e-15,True
ARE-Go Local,XGBoost,30,sMAPE,4.78457822326257,4.784578223262571,8.881784197001252e-16,True
AUS-Go Local,ARIMA_Fixed,30,sMAPE,31.9567940627886,31.95679406278858,2.1316282072803006e-14,True
AUS-Go Local,AutoARIMA,30,sMAPE,28.7043950174684,28.70439501746836,3.907985046680551e-14,True
AUS-Go Local,ETS Explicit,30,sMAPE,29.245028327204,29.24502832720402,2.1316282072803006e-14,True
AUS-Go Local,ETS_Current,30,sMAPE,31.6009921168612,31.60099211686117,2.842170943040401e-14,True
AUS-Go Local,FixedGrowth_1_5,30,sMAPE,29.3617792245337,29.36177922453374,4.263256414560601e-14,True
AUS-Go Local,FixedGrowth_3,30,sMAPE,30.5344977007002,30.534497700700165,3.552713678800501e-14,True
AUS-Go Local,FixedGrowth_4,30,sMAPE,31.3387327749801,31.338732774980148,4.618527782440651e-14,True
AUS-Go Local,FixedGrowth_6,30,sMAPE,32.9228183879999,32.92281838799986,3.552713678800501e-14,True
AUS-Go Local,FNAR-V2,30,sMAPE,52.7584180047148,52.75841800471479,7.105427357601002e-15,True
AUS-Go Local,LightGBM,30,sMAPE,20.9125813622188,20.912581362218788,1.0658141036401503e-14,True
AUS-Go Local,LinearRegression,30,sMAPE,19.230742819999,19.230742819998987,1.4210854715202004e-14,True
AUS-Go Local,NLIN-DLIN_FIXED,30,sMAPE,28.8157145815447,28.81571458154472,2.1316282072803006e-14,True
AUS-Go Local,SMLP-TCN,30,sMAPE,23.4326642073629,23.432664207362865,3.552713678800501e-14,True
AUS-Go Local,Theta,30,sMAPE,25.3272589813433,25.32725898134331,1.0658141036401503e-14,True
AUS-Go Local,XGBoost,30,sMAPE,17.0443769111422,17.044376911142237,3.552713678800501e-14,True
APC-Dedicated,ARIMA_Fixed,5,wMAPE,2.71704440765955,2.717044407659549,1.3322676295501878e-15,True
APC-Dedicated,AutoARIMA,5,wMAPE,7.24631560650154,7.246315606501544,4.440892098500626e-15,True
APC-Dedicated,ETS Explicit,5,wMAPE,8.02954165828668,8.029541658286679,1.7763568394002505e-15,True
APC-Dedicated,ETS_Current,5,wMAPE,5.88959434854439,5.889594348544389,8.881784197001252e-16,True
APC-Dedicated,FixedGrowth_1_5,5,wMAPE,1.04867660126777,1.0486766012677662,3.774758283725532e-15,True
APC-Dedicated,FixedGrowth_3,5,wMAPE,1.30059853325346,1.3005985332534604,4.440892098500626e-16,True
APC-Dedicated,FixedGrowth_4,5,wMAPE,1.46859289234675,1.4685928923467482,1.7763568394002505e-15,True
APC-Dedicated,FixedGrowth_6,5,wMAPE,1.80458161053333,1.8045816105333252,4.884981308350689e-15,True
APC-Dedicated,FNAR-V2,5,wMAPE,14.1850954260451,14.185095426045075,2.4868995751603507e-14,True
APC-Dedicated,LightGBM,5,wMAPE,1.60197450622988,1.6019745062298851,5.10702591327572e-15,True
APC-Dedicated,LinearRegression,5,wMAPE,6.71101328515373,6.711013285153733,2.6645352591003757e-15,True
APC-Dedicated,NLIN-DLIN_FIXED,5,wMAPE,1.22558096738965,1.2255809673896478,2.220446049250313e-15,True
APC-Dedicated,SMLP-TCN,5,wMAPE,7.16870220632558,7.168702206325584,3.552713678800501e-15,True
APC-Dedicated,Theta,5,wMAPE,1.33558844654655,1.3355884465465464,3.552713678800501e-15,True
APC-Dedicated,XGBoost,5,wMAPE,1.33546143491475,1.3354614349147476,2.4424906541753444e-15,True
APC-MSIT,ARIMA_Fixed,5,wMAPE,0.478725718331556,0.4787257183315547,1.3322676295501878e-15,True
APC-MSIT,AutoARIMA,5,wMAPE,1.34510634997727,1.345106349977269,8.881784197001252e-16,True
APC-MSIT,ETS Explicit,5,wMAPE,0.887163820082537,0.8871638200825369,1.1102230246251565e-16,True
APC-MSIT,ETS_Current,5,wMAPE,1.22649209060856,1.2264920906085632,3.3306690738754696e-15,True
APC-MSIT,FixedGrowth_1_5,5,wMAPE,0.953077150250389,0.9530771502503872,1.7763568394002505e-15,True
APC-MSIT,FixedGrowth_3,5,wMAPE,1.08631579021208,1.086315790212083,3.1086244689504383e-15,True
APC-MSIT,FixedGrowth_4,5,wMAPE,1.20061540302385,1.200615403023855,4.884981308350689e-15,True
APC-MSIT,FixedGrowth_6,5,wMAPE,1.42921462864741,1.4292146286474168,6.8833827526759706e-15,True
APC-MSIT,FNAR-V2,5,wMAPE,3.14083095129743,3.1408309512974344,4.440892098500626e-15,True
APC-MSIT,LightGBM,5,wMAPE,1.07734486936636,1.0773448693663576,2.4424906541753444e-15,True
APC-MSIT,LinearRegression,5,wMAPE,1.36523425392327,1.3652342539232674,2.6645352591003757e-15,True
APC-MSIT,NLIN-DLIN_FIXED,5,wMAPE,2.2233636558385,2.223363655838496,3.9968028886505635e-15,True
APC-MSIT,SMLP-TCN,5,wMAPE,2.92992362982347,2.9299236298234743,4.440892098500626e-15,True
APC-MSIT,Theta,5,wMAPE,4.9747651233279,4.974765123327904,3.552713678800501e-15,True
APC-MSIT,XGBoost,5,wMAPE,1.4981746103365,1.4981746103365048,4.884981308350689e-15,True
APC-Multitenant,ARIMA_Fixed,5,wMAPE,13.1440471521657,13.144047152165722,2.3092638912203256e-14,True
APC-Multitenant,AutoARIMA,5,wMAPE,2.21607308685099,2.2160730868509906,4.440892098500626e-16,True
APC-Multitenant,ETS Explicit,5,wMAPE,2.00564675784878,2.005646757848777,3.1086244689504383e-15,True
APC-Multitenant,ETS_Current,5,wMAPE,3.77307381497497,3.773073814974975,5.329070518200751e-15,True
APC-Multitenant,FixedGrowth_1_5,5,wMAPE,1.97780391447901,1.977803914479013,2.886579864025407e-15,True
APC-Multitenant,FixedGrowth_3,5,wMAPE,2.01694133924767,2.016941339247671,8.881784197001252e-16,True
APC-Multitenant,FixedGrowth_4,5,wMAPE,2.1371565290731,2.137156529073098,2.220446049250313e-15,True
APC-Multitenant,FixedGrowth_6,5,wMAPE,2.42130490306752,2.4213049030675213,1.3322676295501878e-15,True
APC-Multitenant,FNAR-V2,5,wMAPE,61.4024463681582,61.40244636815818,2.1316282072803006e-14,True
APC-Multitenant,LightGBM,5,wMAPE,2.86643719169973,2.8664371916997267,3.552713678800501e-15,True
APC-Multitenant,LinearRegression,5,wMAPE,2.84930859283617,2.849308592836168,2.220446049250313e-15,True
APC-Multitenant,NLIN-DLIN_FIXED,5,wMAPE,1.12036589063356,1.1203658906335603,2.220446049250313e-16,True
APC-Multitenant,SMLP-TCN,5,wMAPE,3.3291598496598,3.329159849659802,1.7763568394002505e-15,True
APC-Multitenant,Theta,5,wMAPE,2.06304489999581,2.063044899995812,2.220446049250313e-15,True
APC-Multitenant,XGBoost,5,wMAPE,1.57967192031829,1.5796719203182898,2.220446049250313e-16,True
ARE-Go Local,ARIMA_Fixed,5,wMAPE,1.66881860552043,1.668818605520426,3.9968028886505635e-15,True
ARE-Go Local,AutoARIMA,5,wMAPE,0.517962421583917,0.517962421583917,0.0,True
ARE-Go Local,ETS Explicit,5,wMAPE,0.549169465382657,0.549169465382657,0.0,True
ARE-Go Local,ETS_Current,5,wMAPE,0.88775794474967,0.8877579447496701,1.1102230246251565e-16,True
ARE-Go Local,FixedGrowth_1_5,5,wMAPE,0.660203475359637,0.6602034753596374,4.440892098500626e-16,True
ARE-Go Local,FixedGrowth_3,5,wMAPE,0.713990088352861,0.7139900883528608,2.220446049250313e-16,True
ARE-Go Local,FixedGrowth_4,5,wMAPE,0.819690532518204,0.8196905325182043,3.3306690738754696e-16,True
ARE-Go Local,FixedGrowth_6,5,wMAPE,1.09999393710537,1.0999939371053735,3.552713678800501e-15,True
ARE-Go Local,FNAR-V2,5,wMAPE,19.8636680537383,19.863668053738344,4.263256414560601e-14,True
ARE-Go Local,LightGBM,5,wMAPE,1.09845053138825,1.0984505313882509,8.881784197001252e-16,True
ARE-Go Local,LinearRegression,5,wMAPE,0.960035603110017,0.9600356031100168,2.220446049250313e-16,True
ARE-Go Local,NLIN-DLIN_FIXED,5,wMAPE,1.33241167792711,1.3324116779271145,4.440892098500626e-15,True
ARE-Go Local,SMLP-TCN,5,wMAPE,2.27635328413863,2.2763532841386347,4.884981308350689e-15,True
ARE-Go Local,Theta,5,wMAPE,0.682110860854496,0.6821108608544957,3.3306690738754696e-16,True
ARE-Go Local,XGBoost,5,wMAPE,0.811770303834665,0.8117703038346648,2.220446049250313e-16,True
AUS-Go Local,ARIMA_Fixed,5,wMAPE,44.7650962733666,44.76509627336659,1.4210854715202004e-14,True
AUS-Go Local,AutoARIMA,5,wMAPE,6.36988184366107,6.369881843661071,8.881784197001252e-16,True
AUS-Go Local,ETS Explicit,5,wMAPE,6.42228466462479,6.422284664624795,4.440892098500626e-15,True
AUS-Go Local,ETS_Current,5,wMAPE,11.1401339691764,11.140133969176423,2.3092638912203256e-14,True
AUS-Go Local,FixedGrowth_1_5,5,wMAPE,6.45632552844462,6.456325528444616,4.440892098500626e-15,True
AUS-Go Local,FixedGrowth_3,5,wMAPE,6.64363585574438,6.643635855744377,2.6645352591003757e-15,True
AUS-Go Local,FixedGrowth_4,5,wMAPE,6.76850940727755,6.768509407277552,1.7763568394002505e-15,True
AUS-Go Local,FixedGrowth_6,5,wMAPE,7.01825651034391,7.018256510343907,3.552713678800501e-15,True
AUS-Go Local,FNAR-V2,5,wMAPE,4243.94259694104,4243.942596941041,9.094947017729282e-13,True
AUS-Go Local,LightGBM,5,wMAPE,4.67308390791573,4.673083907915731,8.881784197001252e-16,True
AUS-Go Local,LinearRegression,5,wMAPE,6.03238706260417,6.032387062604172,1.7763568394002505e-15,True
AUS-Go Local,NLIN-DLIN_FIXED,5,wMAPE,5.84049934461847,5.840499344618466,4.440892098500626e-15,True
AUS-Go Local,SMLP-TCN,5,wMAPE,10.2363656759844,10.236365675984436,3.552713678800501e-14,True
AUS-Go Local,Theta,5,wMAPE,7.07186570286799,7.071865702867994,3.552713678800501e-15,True
AUS-Go Local,XGBoost,5,wMAPE,0.466265363378848,0.4662653633788484,3.885780586188048e-16,True
APC-Dedicated,ARIMA_Fixed,30,wMAPE,37.4688056956533,37.4688056956533,0.0,True
APC-Dedicated,AutoARIMA,30,wMAPE,68.1576172116002,68.15761721160023,2.842170943040401e-14,True
APC-Dedicated,ETS Explicit,30,wMAPE,73.601847786313,73.60184778631303,2.842170943040401e-14,True
APC-Dedicated,ETS_Current,30,wMAPE,59.7338702246802,59.73387022468022,1.4210854715202004e-14,True
APC-Dedicated,FixedGrowth_1_5,30,wMAPE,22.638259463268,22.63825946326804,3.907985046680551e-14,True
APC-Dedicated,FixedGrowth_3,30,wMAPE,24.4496076819087,24.4496076819087,0.0,True
APC-Dedicated,FixedGrowth_4,30,wMAPE,25.6578563001797,25.657856300179667,3.197442310920451e-14,True
APC-Dedicated,FixedGrowth_6,30,wMAPE,28.0743535367216,28.074353536721585,1.4210854715202004e-14,True
APC-Dedicated,FNAR-V2,30,wMAPE,50.9614830744258,50.961483074425786,1.4210854715202004e-14,True
APC-Dedicated,LightGBM,30,wMAPE,22.3886094339125,22.388609433912464,3.552713678800501e-14,True
APC-Dedicated,LinearRegression,30,wMAPE,53.8511056063058,53.85110560630581,7.105427357601002e-15,True
APC-Dedicated,NLIN-DLIN_FIXED,30,wMAPE,27.1711498245082,27.171149824508177,2.1316282072803006e-14,True
APC-Dedicated,SMLP-TCN,30,wMAPE,36.4108397451836,36.41083974518358,2.1316282072803006e-14,True
APC-Dedicated,Theta,30,wMAPE,22.690090297678,22.69009029767799,1.0658141036401503e-14,True
APC-Dedicated,XGBoost,30,wMAPE,22.2181093056619,22.21810930566188,2.1316282072803006e-14,True
APC-MSIT,ARIMA_Fixed,30,wMAPE,4.75522370049731,4.755223700497308,1.7763568394002505e-15,True
APC-MSIT,AutoARIMA,30,wMAPE,3.93396916318235,3.933969163182348,2.220446049250313e-15,True
APC-MSIT,ETS Explicit,30,wMAPE,3.32220735281164,3.322207352811644,3.9968028886505635e-15,True
APC-MSIT,ETS_Current,30,wMAPE,6.80894331901951,6.808943319019507,2.6645352591003757e-15,True
APC-MSIT,FixedGrowth_1_5,30,wMAPE,3.49355196790466,3.493551967904655,4.884981308350689e-15,True
APC-MSIT,FixedGrowth_3,30,wMAPE,4.60794517395344,4.607945173953437,2.6645352591003757e-15,True
APC-MSIT,FixedGrowth_4,30,wMAPE,5.49288249748101,5.492882497481009,8.881784197001252e-16,True
APC-MSIT,FixedGrowth_6,30,wMAPE,7.52159177627872,7.5215917762787186,1.7763568394002505e-15,True
APC-MSIT,FNAR-V2,30,wMAPE,5.65323434511173,5.653234345111725,4.440892098500626e-15,True
APC-MSIT,LightGBM,30,wMAPE,4.46846657234563,4.468466572345633,3.552713678800501e-15,True
APC-MSIT,LinearRegression,30,wMAPE,4.01538372454216,4.015383724542167,6.217248937900877e-15,True
APC-MSIT,NLIN-DLIN_FIXED,30,wMAPE,4.91412133715378,4.914121337153777,3.552713678800501e-15,True
APC-MSIT,SMLP-TCN,30,wMAPE,6.09851157522709,6.09851157522709,0.0,True
APC-MSIT,Theta,30,wMAPE,6.399995408844,6.399995408844,0.0,True
APC-MSIT,XGBoost,30,wMAPE,3.60550215396524,3.605502153965243,3.1086244689504383e-15,True
APC-Multitenant,ARIMA_Fixed,30,wMAPE,74.4274728761793,74.4274728761793,0.0,True
APC-Multitenant,AutoARIMA,30,wMAPE,7.24040060022758,7.24040060022758,0.0,True
APC-Multitenant,ETS Explicit,30,wMAPE,6.97986789106751,6.9798678910675065,3.552713678800501e-15,True
APC-Multitenant,ETS_Current,30,wMAPE,20.2709024716513,20.270902471651265,3.552713678800501e-14,True
APC-Multitenant,FixedGrowth_1_5,30,wMAPE,6.72895516659933,6.728955166599326,3.552713678800501e-15,True
APC-Multitenant,FixedGrowth_3,30,wMAPE,6.95162484874159,6.951624848741593,3.552713678800501e-15,True
APC-Multitenant,FixedGrowth_4,30,wMAPE,7.67734789822963,7.677347898229628,2.6645352591003757e-15,True
APC-Multitenant,FixedGrowth_6,30,wMAPE,9.27367646039761,9.27367646039761,0.0,True
APC-Multitenant,FNAR-V2,30,wMAPE,40.4114520149551,40.41145201495507,3.552713678800501e-14,True
APC-Multitenant,LightGBM,30,wMAPE,8.35440783100783,8.354407831007833,3.552713678800501e-15,True
APC-Multitenant,LinearRegression,30,wMAPE,5.85957281446544,5.859572814465437,2.6645352591003757e-15,True
APC-Multitenant,NLIN-DLIN_FIXED,30,wMAPE,5.33052053220403,5.330520532204033,2.6645352591003757e-15,True
APC-Multitenant,SMLP-TCN,30,wMAPE,6.59707191038729,6.597071910387291,8.881784197001252e-16,True
APC-Multitenant,Theta,30,wMAPE,7.38949479916667,7.389494799166673,3.552713678800501e-15,True
APC-Multitenant,XGBoost,30,wMAPE,6.94080305109779,6.940803051097791,8.881784197001252e-16,True
ARE-Go Local,ARIMA_Fixed,30,wMAPE,11.8871719020551,11.88717190205514,4.085620730620576e-14,True
ARE-Go Local,AutoARIMA,30,wMAPE,4.00117480443566,4.001174804435662,1.7763568394002505e-15,True
ARE-Go Local,ETS Explicit,30,wMAPE,4.77868833758399,4.77868833758399,0.0,True
ARE-Go Local,ETS_Current,30,wMAPE,7.04046180149754,7.040461801497543,2.6645352591003757e-15,True
ARE-Go Local,FixedGrowth_1_5,30,wMAPE,4.35823025703666,4.358230257036663,2.6645352591003757e-15,True
ARE-Go Local,FixedGrowth_3,30,wMAPE,4.85211570681763,4.85211570681763,0.0,True
ARE-Go Local,FixedGrowth_4,30,wMAPE,5.64425856164689,5.644258561646885,4.440892098500626e-15,True
ARE-Go Local,FixedGrowth_6,30,wMAPE,7.34581379720309,7.345813797203085,5.329070518200751e-15,True
ARE-Go Local,FNAR-V2,30,wMAPE,23.2183426697393,23.21834266973925,4.973799150320701e-14,True
ARE-Go Local,LightGBM,30,wMAPE,4.8654965002657,4.865496500265696,4.440892098500626e-15,True
ARE-Go Local,LinearRegression,30,wMAPE,4.52619016849122,4.526190168491216,3.552713678800501e-15,True
ARE-Go Local,NLIN-DLIN_FIXED,30,wMAPE,8.35874592734532,8.358745927345321,1.7763568394002505e-15,True
ARE-Go Local,SMLP-TCN,30,wMAPE,5.1131178002473,5.1131178002472994,8.881784197001252e-16,True
ARE-Go Local,Theta,30,wMAPE,4.40045045883853,4.400450458838535,5.329070518200751e-15,True
ARE-Go Local,XGBoost,30,wMAPE,4.68085028052396,4.68085028052396,0.0,True
AUS-Go Local,ARIMA_Fixed,30,wMAPE,260.611366009759,260.6113660097588,2.2737367544323206e-13,True
AUS-Go Local,AutoARIMA,30,wMAPE,16.9197961732975,16.919796173297495,3.552713678800501e-15,True
AUS-Go Local,ETS Explicit,30,wMAPE,17.1215936492858,17.121593649285817,1.7763568394002505e-14,True
AUS-Go Local,ETS_Current,30,wMAPE,54.6289309225467,54.62893092254665,4.973799150320701e-14,True
AUS-Go Local,FixedGrowth_1_5,30,wMAPE,17.3232576325259,17.323257632525905,7.105427357601002e-15,True
AUS-Go Local,FixedGrowth_3,30,wMAPE,18.7388584964987,18.73885849649871,1.0658141036401503e-14,True
AUS-Go Local,FixedGrowth_4,30,wMAPE,19.7173423321229,19.717342332122936,3.552713678800501e-14,True
AUS-Go Local,FixedGrowth_6,30,wMAPE,21.6743100033714,21.674310003371367,3.197442310920451e-14,True
AUS-Go Local,FNAR-V2,30,wMAPE,2192.17439477391,2192.174394773914,4.092726157978177e-12,True
AUS-Go Local,LightGBM,30,wMAPE,14.1542839486302,14.154283948630152,4.796163466380676e-14,True
AUS-Go Local,LinearRegression,30,wMAPE,12.7655996224736,12.76559962247365,4.973799150320701e-14,True
AUS-Go Local,NLIN-DLIN_FIXED,30,wMAPE,20.3497518750004,20.34975187500042,1.7763568394002505e-14,True
AUS-Go Local,SMLP-TCN,30,wMAPE,15.5449906577749,15.544990657774871,2.842170943040401e-14,True
AUS-Go Local,Theta,30,wMAPE,15.7197884630246,15.71978846302464,4.085620730620576e-14,True
AUS-Go Local,XGBoost,30,wMAPE,10.8099015056733,10.80990150567325,4.973799150320701e-14,True
APC-Dedicated,ARIMA_Fixed,5,signed_bias,-19.6491982500002,-19.649198250000225,2.4868995751603507e-14,True
APC-Dedicated,AutoARIMA,5,signed_bias,-66.5841537919821,-66.58415379198208,2.842170943040401e-14,True
APC-Dedicated,ETS Explicit,5,signed_bias,-74.0680051414845,-74.06800514148453,2.842170943040401e-14,True
APC-Dedicated,ETS_Current,5,signed_bias,-57.86122318176,-57.86122318176003,2.842170943040401e-14,True
APC-Dedicated,FixedGrowth_1_5,5,signed_bias,12.0607715295833,12.060771529583278,2.3092638912203256e-14,True
APC-Dedicated,FixedGrowth_3,5,signed_bias,14.9591046425,14.959104642499993,7.105427357601002e-15,True
APC-Dedicated,FixedGrowth_4,5,signed_bias,16.8913267177778,16.89132671777775,4.973799150320701e-14,True
APC-Dedicated,FixedGrowth_6,5,signed_bias,20.7557708683333,20.75577086833329,1.0658141036401503e-14,True
APC-Dedicated,FNAR-V2,5,signed_bias,159.023668166667,159.02366816666668,3.126388037344441e-13,True
APC-Dedicated,LightGBM,5,signed_bias,14.8440999722642,14.844099972264203,3.552713678800501e-15,True
APC-Dedicated,LinearRegression,5,signed_bias,-58.1094610553816,-58.10946105538159,1.4210854715202004e-14,True
APC-Dedicated,NLIN-DLIN_FIXED,5,signed_bias,13.2369185,13.236918499999971,2.842170943040401e-14,True
APC-Dedicated,SMLP-TCN,5,signed_bias,49.4931258333333,49.493125833333295,7.105427357601002e-15,True
APC-Dedicated,Theta,5,signed_bias,15.3615484105042,15.361548410504204,3.552713678800501e-15,True
APC-Dedicated,XGBoost,5,signed_bias,13.691427683492,13.69142768349198,1.9539925233402755e-14,True
APC-MSIT,ARIMA_Fixed,5,signed_bias,-0.230011250000757,-0.2300112500007193,3.7719827261639693e-14,True
APC-MSIT,AutoARIMA,5,signed_bias,7.12880960177377,7.128809601773772,1.7763568394002505e-15,True
APC-MSIT,ETS Explicit,5,signed_bias,8.33573640958222,8.33573640958222,0.0,True
APC-MSIT,ETS_Current,5,signed_bias,11.6240710027997,11.624071002799724,2.3092638912203256e-14,True
APC-MSIT,FixedGrowth_1_5,5,signed_bias,11.4499261758331,11.449926175833149,4.796163466380676e-14,True
APC-MSIT,FixedGrowth_3,5,signed_bias,17.3537006849998,17.353700684999847,4.618527782440651e-14,True
APC-MSIT,FixedGrowth_4,5,signed_bias,21.2895503577775,21.289550357777483,1.7763568394002505e-14,True
APC-MSIT,FixedGrowth_6,5,signed_bias,29.1612497033332,29.161249703333244,4.263256414560601e-14,True
APC-MSIT,FNAR-V2,5,signed_bias,48.9838630833333,48.98386308333329,7.105427357601002e-15,True
APC-MSIT,LightGBM,5,signed_bias,9.06355556038867,9.063555560388671,1.7763568394002505e-15,True
APC-MSIT,LinearRegression,5,signed_bias,16.4387653692083,16.438765369208266,3.552713678800501e-14,True
APC-MSIT,NLIN-DLIN_FIXED,5,signed_bias,41.79763275,41.79763274999997,2.842170943040401e-14,True
APC-MSIT,SMLP-TCN,5,signed_bias,-49.00095125,-49.00095125000005,4.973799150320701e-14,True
APC-MSIT,Theta,5,signed_bias,-18.5158394122528,-18.51583941225279,7.105427357601002e-15,True
APC-MSIT,XGBoost,5,signed_bias,1.73463087760391,1.7346308776039148,4.6629367034256575e-15,True
APC-Multitenant,ARIMA_Fixed,5,signed_bias,-65159.9377335834,-65159.93773358338,2.1827872842550278e-11,True
APC-Multitenant,AutoARIMA,5,signed_bias,-10866.9870561734,-10866.987056173442,4.18367562815547e-11,True
APC-Multitenant,ETS Explicit,5,signed_bias,-9773.22871066469,-9773.228710664687,3.637978807091713e-12,True
APC-Multitenant,ETS_Current,5,signed_bias,-17279.8964080099,-17279.89640800993,2.9103830456733704e-11,True
APC-Multitenant,FixedGrowth_1_5,5,signed_bias,-9441.84718283354,-9441.847182833537,3.637978807091713e-12,True
APC-Multitenant,FixedGrowth_3,5,signed_bias,-8173.95223833378,-8173.952238333775,4.547473508864641e-12,True
APC-Multitenant,FixedGrowth_4,5,signed_bias,-7328.68894200057,-7328.688942000565,5.4569682106375694e-12,True
APC-Multitenant,FixedGrowth_6,5,signed_bias,-5638.16234933417,-5638.162349334166,4.547473508864641e-12,True
APC-Multitenant,FNAR-V2,5,signed_bias,317983.448986333,317983.44898633333,3.4924596548080444e-10,True
APC-Multitenant,LightGBM,5,signed_bias,-14691.913948372,-14691.913948371955,4.3655745685100555e-11,True
APC-Multitenant,LinearRegression,5,signed_bias,-13692.0282979569,-13692.028297956902,1.8189894035458565e-12,True
APC-Multitenant,NLIN-DLIN_FIXED,5,signed_bias,-2578.47590683334,-2578.475906833342,1.8189894035458565e-12,True
APC-Multitenant,SMLP-TCN,5,signed_bias,-1590.32973533334,-1590.3297353333376,2.5011104298755527e-12,True
APC-Multitenant,Theta,5,signed_bias,-10225.3809347295,-10225.380934729525,2.546585164964199e-11,True
APC-Multitenant,XGBoost,5,signed_bias,-7817.06628141668,-7817.066281416676,3.637978807091713e-12,True
ARE-Go Local,ARIMA_Fixed,5,signed_bias,-716.444960583345,-716.4449605833452,1.1368683772161603e-13,True
ARE-Go Local,AutoARIMA,5,signed_bias,-53.0373877013014,-53.03738770130136,3.552713678800501e-14,True
ARE-Go Local,ETS Explicit,5,signed_bias,-123.26185566836,-123.2618556683604,3.979039320256561e-13,True
ARE-Go Local,ETS_Current,5,signed_bias,-292.124300657245,-292.12430065724465,3.410605131648481e-13,True
ARE-Go Local,FixedGrowth_1_5,5,signed_bias,-4.02192203291512,-4.021922032915124,3.552713678800501e-15,True
ARE-Go Local,FixedGrowth_3,5,signed_bias,116.534276934166,116.53427693416596,4.263256414560601e-14,True
ARE-Go Local,FixedGrowth_4,5,signed_bias,196.905076245555,196.9050762455548,1.9895196601282805e-13,True
ARE-Go Local,FixedGrowth_6,5,signed_bias,357.646674868334,357.64667486833423,2.2737367544323206e-13,True
ARE-Go Local,FNAR-V2,5,signed_bias,9603.49905683333,9603.49905683333,0.0,True
ARE-Go Local,LightGBM,5,signed_bias,-299.779886235663,-299.77988623566307,5.684341886080802e-14,True
ARE-Go Local,LinearRegression,5,signed_bias,204.96081605292,204.96081605292,0.0,True
ARE-Go Local,NLIN-DLIN_FIXED,5,signed_bias,528.710537833332,528.7105378333321,1.1368683772161603e-13,True
ARE-Go Local,SMLP-TCN,5,signed_bias,500.682802916665,500.68280291666514,1.1368683772161603e-13,True
ARE-Go Local,Theta,5,signed_bias,-69.8230823833201,-69.82308238332007,2.842170943040401e-14,True
ARE-Go Local,XGBoost,5,signed_bias,-169.034921375001,-169.03492137500083,1.7053025658242404e-13,True
AUS-Go Local,ARIMA_Fixed,5,signed_bias,-119760.815604083,-119760.81560408336,3.4924596548080444e-10,True
AUS-Go Local,AutoARIMA,5,signed_bias,-16969.25921971,-16969.259219710017,1.8189894035458565e-11,True
AUS-Go Local,ETS Explicit,5,signed_bias,-16724.1902037499,-16724.190203749924,2.546585164964199e-11,True
AUS-Go Local,ETS_Current,5,signed_bias,-29181.6386840361,-29181.63868403615,4.729372449219227e-11,True
AUS-Go Local,FixedGrowth_1_5,5,signed_bias,-16556.0528789158,-16556.052878915816,1.4551915228366852e-11,True
AUS-Go Local,FixedGrowth_3,5,signed_bias,-15927.2455033317,-15927.245503331658,4.18367562815547e-11,True
AUS-Go Local,FixedGrowth_4,5,signed_bias,-15508.0405862756,-15508.040586275556,4.3655745685100555e-11,True
AUS-Go Local,FixedGrowth_6,5,signed_bias,-14669.6307521633,-14669.630752163324,2.3646862246096134e-11,True
AUS-Go Local,FNAR-V2,5,signed_bias,11399151.9075199,11399151.907519912,1.30385160446167e-08,True
AUS-Go Local,LightGBM,5,signed_bias,-12311.4585046696,-12311.458504669616,1.6370904631912708e-11,True
AUS-Go Local,LinearRegression,5,signed_bias,-14956.6102266814,-14956.610226681392,7.275957614183426e-12,True
AUS-Go Local,NLIN-DLIN_FIXED,5,signed_bias,-9226.31356916666,-9226.31356916666,0.0,True
AUS-Go Local,SMLP-TCN,5,signed_bias,487.647433833326,487.6474338333258,1.7053025658242404e-13,True
