metric_id,db_type,scenario,granularity,entity_key,forecast_version,key_namespace,unit,source_object,source_file,source_object_count,row_count,n_windows,avg_mape,max_mape,avg_smape,avg_rmse,avg_mae,avg_bias_pct,avg_accuracy,min_accuracy,evaluation_start_min,evaluation_end_max,availability_status,computability_status,not_computable_reason,single_version_accuracy_only,contract_version,rank_mape_within_partition
hdd_edb,EDB,not_applicable,forest,ESPP292,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,152.85875,216.94,84.80125,8375.160625,8372.323437,152.490312,0.0,0.0,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,149
hdd_edb,EDB,not_applicable,forest,EURP193,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,40.21625,40.6,33.483125,17265.615625,17265.603438,40.215938,59.78375,59.4,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,134
hdd_edb,EDB,not_applicable,forest,GBRP265,2026-04-16 07:50:38,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,16,15,0.811875,1.53,0.815625,1285.586875,1198.179375,-0.42625,99.188125,98.47,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,47
hdd_edb,EDB,not_applicable,forest,NAMPRD05,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,13.410312,14.09,12.56625,19348.216875,19328.366875,13.41,86.589687,85.91,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,113
hdd_edb,EDB,not_applicable,forest,APCPRD06,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,0.651875,1.49,0.649375,808.063437,787.315625,0.651875,99.348125,98.51,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,35
hdd_edb,EDB,not_applicable,forest,AUTP296,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,13.305,15.39,14.267188,70.537813,70.512812,-13.30625,86.695,84.61,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,111
hdd_edb,EDB,not_applicable,forest,ZAFP275,2026-04-16 07:50:38,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,16,15,0.430625,0.51,0.43,259.684375,257.939375,0.43125,99.569375,99.49,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,23
hdd_edb,EDB,not_applicable,forest,NAMP222,2026-04-16 07:50:38,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,16,15,7.72625,7.9,7.43875,1789.943125,1789.8775,7.72625,92.27375,92.1,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,99
hdd_edb,EDB,not_applicable,forest,MYSP306,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,1.9425,2.67,1.964375,18.9275,18.75625,-1.94375,98.0575,97.33,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,77
hdd_edb,EDB,not_applicable,forest,EURPRD02,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,12.675625,12.83,11.920312,20578.7275,20578.379375,12.675625,87.324375,87.17,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,108
hdd_edb,EDB,not_applicable,forest,NAMP158,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,0.890938,1.15,0.895938,6.340937,6.314063,-0.890938,99.109062,98.85,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,47
hdd_edb,EDB,not_applicable,forest,EURP189,2026-04-16 07:50:38,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,16,15,58.7975,59.21,45.438125,30870.8425,30870.82875,58.79625,41.2025,40.79,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,136
hdd_edb,EDB,not_applicable,forest,APCPRD02,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,0.668438,1.14,0.67125,951.664688,942.900938,-0.668438,99.331563,98.86,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,36
hdd_edb,EDB,not_applicable,forest,NAMPRD01,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,9.519687,9.72,9.086562,12648.199688,12641.725,9.51875,90.480312,90.28,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,99
hdd_edb,EDB,not_applicable,forest,APCPRD03,2026-04-06 19:49:02,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,9,9,0.366667,0.54,0.368889,491.311111,474.118889,-0.366667,99.633333,99.46,2026-04-07,2026-04-21,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,37
hdd_edb,EDB,not_applicable,forest,APCPRD03,2026-04-16 07:50:38,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,16,15,0.823125,0.96,0.82875,1081.91625,1071.639375,-0.823125,99.176875,99.04,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,49
hdd_edb,EDB,not_applicable,forest,NAMPRD19,2026-04-16 07:50:38,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,16,15,19.124375,19.59,17.454375,26342.324375,26341.301875,19.12375,80.875625,80.41,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,119
hdd_edb,EDB,not_applicable,forest,EURPRD05,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,9.94875,10.19,9.4775,19127.025625,19126.28625,9.94875,90.05125,89.81,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,101
hdd_edb,EDB,not_applicable,forest,NAMP104,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,1.69875,2.66,1.715313,208.194375,207.511562,-1.699062,98.30125,97.34,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,70
hdd_edb,EDB,not_applicable,forest,LAMP215,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,0.247812,0.37,0.247812,68.333438,66.315313,-0.245,99.752188,99.63,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,9
hdd_edb,EDB,not_applicable,forest,EURP137,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,340.947187,520.17,124.940313,638.77125,638.673437,338.521875,0.0,0.0,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,151
hdd_edb,EDB,not_applicable,forest,EURP177,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,329.730625,336.08,124.485625,92.180937,92.180937,329.730313,0.0,0.0,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,150
hdd_edb,EDB,not_applicable,forest,EURPRD83,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,10.634375,16.77,10.69375,204.644688,199.5375,-1.051875,89.365625,83.23,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,102
hdd_edb,EDB,not_applicable,forest,EURP120,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,0.1275,0.43,0.127812,4.645,3.765625,0.029375,99.8725,99.57,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,2
hdd_edb,EDB,not_applicable,forest,NAMP283,2026-04-16 07:50:38,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,16,15,1.831875,2.75,1.85125,0.9425,0.870625,-1.82,98.168125,97.25,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,78
hdd_edb,EDB,not_applicable,forest,NAMPRD13,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,4.312812,4.85,4.220625,5273.66125,5270.690625,4.312812,95.687188,95.15,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,85
hdd_edb,EDB,not_applicable,forest,NAMP169,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,1.88875,2.32,1.907812,0.1725,0.172187,-1.88875,98.11125,97.68,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,76
hdd_edb,EDB,not_applicable,forest,NAMPRD04,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,11.505625,11.91,10.878438,14050.92875,14046.295938,11.505937,88.494375,88.09,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,104
hdd_edb,EDB,not_applicable,forest,NAMP108,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,0.864688,1.13,0.86875,27.212187,27.031875,-0.865,99.135312,98.87,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,46
hdd_edb,EDB,not_applicable,forest,AUSP300,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,5.475313,7.71,5.641875,1265.635313,1261.740313,-5.477812,94.524687,92.29,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,89
hdd_edb,EDB,not_applicable,forest,EURP119,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,0.297187,0.39,0.2975,4.339688,4.320312,-0.297187,99.702812,99.61,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,14
hdd_edb,EDB,not_applicable,forest,NAMP126,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,0.988125,2.26,0.979375,0.031875,0.031563,0.97,99.011875,97.74,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,52
hdd_edb,EDB,not_applicable,forest,APCPRD04,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,0.376563,0.66,0.377188,491.584375,479.706875,-0.374375,99.623437,99.34,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,22
hdd_edb,EDB,not_applicable,forest,NAMPRD20,2026-04-16 07:50:38,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,16,15,19.49625,19.59,17.76375,18821.799375,18821.725,19.49625,80.50375,80.41,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,120
hdd_edb,EDB,not_applicable,forest,EURP176,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,1.093125,2.74,1.104062,15.735625,15.295,-1.071562,98.906875,97.26,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,57
hdd_edb,EDB,not_applicable,forest,EURP107,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,1.002812,1.51,1.006563,83.3625,83.041875,-1.002812,98.997187,98.49,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,54
hdd_edb,EDB,not_applicable,forest,EURPRD04,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,0.320937,0.46,0.321875,641.299062,560.387812,-0.112812,99.679063,99.54,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,15
hdd_edb,EDB,not_applicable,forest,APCPRD04,2026-04-06 19:49:02,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,9,9,0.14,0.25,0.14,200.21,173.888889,-0.076667,99.86,99.75,2026-04-07,2026-04-21,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,13
hdd_edb,EDB,not_applicable,forest,APCPRD04,2026-04-16 07:50:38,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,16,15,0.830625,0.89,0.8325,1035.861875,1033.009375,-0.830625,99.169375,99.11,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,51
hdd_edb,EDB,not_applicable,forest,TWNP295,2026-04-16 07:50:38,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,16,15,26.62625,27.78,30.720625,959.27125,959.098125,-26.629375,73.37375,72.22,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,125
hdd_edb,EDB,not_applicable,forest,NAMP102,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,1.865938,2.28,1.884687,0.054062,0.054062,-1.865938,98.134062,97.72,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,74
hdd_edb,EDB,not_applicable,forest,NAMPRD12,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,16.331563,16.52,15.09875,22743.220625,22742.962188,16.331563,83.668437,83.48,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,120
hdd_edb,EDB,not_applicable,forest,EURP192,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,50.387813,51.94,40.243125,21764.93375,21764.74375,50.386562,49.612187,48.06,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,140
hdd_edb,EDB,not_applicable,forest,EURPRD10,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,13.03625,13.29,12.238125,19793.4525,19793.067188,13.035937,86.96375,86.71,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,110
hdd_edb,EDB,not_applicable,forest,NAMPRD07,2026-04-16 07:50:38,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,16,15,11.429375,11.77,10.81,14287.331875,14285.58,11.42875,88.570625,88.23,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,109
hdd_edb,EDB,not_applicable,forest,GBRP267,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,11.18625,12.52,10.590937,29.273438,29.270312,11.185625,88.81375,87.48,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,103
hdd_edb,EDB,not_applicable,forest,NAMPRD19,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,19.075937,19.29,17.414375,26753.13125,26752.089375,19.074687,80.924063,80.71,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,123
hdd_edb,EDB,not_applicable,forest,NAMP134,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,0.978437,1.27,0.984375,5.447188,5.386563,-0.979375,99.021563,98.73,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,51
hdd_edb,EDB,not_applicable,forest,ITAP293,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,68.655625,78.18,51.031562,6530.113125,6529.722187,68.645313,31.344375,21.82,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,146
hdd_edb,EDB,not_applicable,forest,NAMP170,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,15.699375,41.18,13.56125,189.895312,184.45375,15.095313,84.300625,58.82,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,118
hdd_edb,EDB,not_applicable,forest,BRAP284,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,0.928125,1.37,0.93375,527.695625,524.670938,-0.928438,99.071875,98.63,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,50
hdd_edb,EDB,not_applicable,forest,EURP195,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,44.01875,44.59,36.078125,18871.175938,18871.150625,44.018437,55.98125,55.41,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,135
hdd_edb,EDB,not_applicable,forest,NAMPRD06,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,6.810937,7.88,6.586563,8546.742188,8544.08875,6.810625,93.189063,92.12,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,93
hdd_edb,EDB,not_applicable,forest,NAMPRD17,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,4.013438,4.45,3.935,5114.58875,5112.878438,4.013125,95.986563,95.55,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,84
hdd_edb,EDB,not_applicable,forest,IDNP305,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,8.744063,12.55,9.204688,62.426563,62.15125,-8.75,91.255938,87.45,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,97
hdd_edb,EDB,not_applicable,forest,APCPRD06,2026-04-06 19:49:02,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,9,9,0.466667,0.65,0.464444,577.181111,547.568889,0.456667,99.533333,99.35,2026-04-07,2026-04-21,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,49
hdd_edb,EDB,not_applicable,forest,NAMP172,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,1.462813,1.85,1.475625,0.113437,0.113437,-1.463437,98.537188,98.15,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,66
hdd_edb,EDB,not_applicable,forest,GBRP123,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,0.350313,0.59,0.349375,429.319062,419.130938,0.331875,99.649687,99.41,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,18
hdd_edb,EDB,not_applicable,forest,NAMP162,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,1.185625,2.24,1.195938,9.843125,9.550937,-1.185625,98.814375,97.76,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,58
hdd_edb,EDB,not_applicable,forest,NAMPRD18,2026-04-16 07:50:38,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,16,15,5.6375,6.05,5.483125,6559.301875,6556.66875,5.6375,94.3625,93.95,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,93
hdd_edb,EDB,not_applicable,forest,LAMP152,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,0.405625,0.56,0.406562,475.794688,471.608125,-0.405625,99.594375,99.44,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,24
hdd_edb,EDB,not_applicable,forest,EURPRD08,2026-05-01 03:35:00,forest_keys,UNKNOWN,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv,1,32,32,8.534688,8.84,8.185313,15329.63625,15328.759687,8.534688,91.465312,91.16,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,96
